season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,10,13,16,1,0,76.92,False,False,"{'wickets': 1, 'runs': 23}",3.1,c Paul b Mulder,"<strong>Mulder tucked him up and gets the wicket!</strong> Roelofsen picked up the length ball with a view to dispatching it over square leg, only to find Keemo Paul positioned well for the catch. It's a bit ungainly but he takes it in the end, and <strong>DSG's start gets better</strong>",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,43,32,56,5,1,134.37,False,False,"{'wickets': 4, 'runs': 105}",14.2,c Harmer b Willey,"<strong>ends up skying this to mid-off!</strong> Hard, short length, and angling across towards off from Willey, as VDD comes skipping down the pitch. But the bounce was a bit too much for VDD, who was into his pull already. The ball flew off the top edge, with the batter almost cramped there. Easy catch for Harmer, who didn't have to move",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,GF Linde,George Linde,5,12,16,0,0,41.66,False,False,"{'wickets': 3, 'runs': 50}",7.4,st &dagger;Klaasen b Maharaj,"comes around the wicket and plays for the spin again.<strong> Misreads it again, and Klaasen effects a comfortable stumping</strong>. Never really settled, did Linde, and MICT lose another",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,TH David,Tim David,33,26,42,0,3,126.92,False,False,"{'wickets': 5, 'runs': 115}",15.4,c de Kock b Pretorius,"<strong>a tennis-batted swat to extra cover!</strong> Finally Pretorius gets what he was looking for. Good length and a bit wide of off, as David tried to go inside out but ended up with a flat bat, as the ball popped up to the fielder's left",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,OF Smith,Odean Smith,17,10,32,2,1,170.00,False,True,{},,not out,,
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,MICT,1,D Potgieter,Delano Potgieter,32,17,22,2,3,188.23,False,True,{},,not out,,
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,Q de Kock,Quinton de Kock,63,41,52,7,3,153.65,True,False,"{'wickets': 2, 'runs': 98}",11.4,c Jansen b David,"<B>flashed to point!</b> de Kock falls while playing a reverse sweep. David bowled on a shortish length, while angling it into the left-hander from around the wicket. The ball ended around middle stump, as de Kock switched his bat around only to see the point fielder leap a little to his right to grab that",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,BR McDermott,Ben McDermott,5,7,19,1,0,71.42,False,False,"{'wickets': 1, 'runs': 33}",4.2,c Hendricks b Jansen,"<strong>takes the pace off and gets McDermott as a result.</strong> The Aussie was through his shot too quickly trying to go over mid-off. But Hendricks stretches back, and <strong>has the height to pluck a sharp catch out of the air</strong>",
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,MP Breetzke,Matthew Breetzke,48,39,79,5,1,123.07,False,True,{},,not out,,
2023,1343963,DSG v MICT,MICT,DSG,"Kingsmead, Durban",Durban,South Africa,DSG,2,KMA Paul,Keemo Paul,31,18,26,4,1,172.22,False,False,"{'wickets': 3, 'runs': 146}",16.3,c David b Rabada,"<b>Is there life in the game yet?</b> That was actually well timed - he simply used the pace of the bowler to push at that - but still found long-on. Rather, the bat turned in his hands as he went after this fullish ball, which was heading into leg. Yet again, Paul made room to attack but this time found the fielder who took the ball after Smith dropped him last over",
